,Date mutation,Nature mutation,Valeur fonciere,No voie,Type de voie,Code voie,Voie,Code postal,Section,No plan,No Volume,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot,Nombre de lots,Code type local,Surface reelle bati,Nombre pieces principales,Surface terrain
823831,30/01/2020,Vente,"666667,00",20.0,RUE,5281,LALLY TOLLENDAL,75019.0,AV,50,,,,,,,,,,,,0,4.0,49.0,0.0,154.0
823832,30/01/2020,Vente,"666667,00",20.0,RUE,5281,LALLY TOLLENDAL,75019.0,AV,50,,,,,,,,,,,,0,2.0,39.0,2.0,154.0
823833,28/01/2020,Vente,"70000,00",117.0,AV,3933,GAMBETTA,75020.0,CD,83,,37.0,"8,53",,,,,,,,,1,3.0,0.0,0.0,
823834,10/02/2020,Vente,"485000,00",30.0,RUE,2010,DE LA CHINE,75020.0,BT,32,,19.0,"46,82",32.0,,,,,,,,2,2.0,46.0,2.0,
823835,30/01/2020,Vente,"358000,00",103.0,RUE,5112,JULIEN LACROIX,75020.0,AA,81,,23.0,"37,07",61.0,,62.0,,,,,,3,2.0,37.0,2.0,
823836,27/01/2020,Vente,"303890,00",57.0,RUE,9839,DE LA VILLETTE,75019.0,EK,44,,29.0,"30,73",30.0,,,,,,,,2,2.0,23.0,1.0,
823837,06/02/2020,Vente,"270000,00",65.0,RUE,0833,DE BELLEVILLE,75019.0,EC,94,,120.0,,122.0,,123.0,"38,56",,,,,3,2.0,38.0,2.0,
823838,20/01/2020,Vente,"350000,00",3.0,RUE,3388,ETIENNE DOLET,75020.0,AN,71,,22.0,"35,69",,,,,,,,,1,2.0,30.0,2.0,
823839,17/01/2020,Vente,"488000,00",5.0,RUE,9132,DU SURMELIN,75020.0,BM,36,,118.0,"63,70",13.0,,,,,,,,2,2.0,65.0,3.0,
823840,17/01/2020,Vente,"488000,00",19.0,RUE,9132,DU SURMELIN,75020.0,BM,36,,3038.0,,,,,,,,,,1,3.0,0.0,0.0,
823841,10/02/2020,Vente,"430000,00",9.0,PL,0055,ADJUDANT VINCENOT,75020.0,BP,17,,2.0,"55,62",,,,,,,,,1,2.0,56.0,3.0,
823842,06/02/2020,Vente,"254500,00",126.0,AV,3933,GAMBETTA,75020.0,AX,18,,12.0,"28,70",44.0,,,,,,,,2,2.0,30.0,1.0,
823843,06/02/2020,Vente,"254500,00",126.0,AV,3933,GAMBETTA,75020.0,AX,18,,65.0,,,,,,,,,,1,3.0,0.0,0.0,
823844,28/01/2020,Vente,"375000,00",7.0,RUE,5976,MANIN,75019.0,EV,33,,83.0,"37,50",,,,,,,,,1,2.0,36.0,2.0,
823845,16/01/2020,Vente,"210000,00",164.0,RUE,7904,DES PYRENEES,75020.0,CN,28,,242.0,"18,34",,,,,,,,,1,2.0,19.0,1.0,
823846,20/01/2020,Vente,"19000,00",50.0,RUE,5134,DE LA JUSTICE,75020.0,BN,67,,424.0,,,,,,,,,,1,3.0,0.0,0.0,
823847,27/01/2020,Vente,"900000,00",6.0,RUE,9141,TACLET,75020.0,AS,227,,149.0,"120,89",259.0,,,,,,,,2,2.0,127.0,4.0,
823848,27/01/2020,Vente,"900000,00",18.0,PAS,8764,DES SAINTS SIMONIENS,75020.0,AS,227,,1097.0,,,,,,,,,,1,3.0,0.0,0.0,
823849,20/01/2020,Vente,"233000,00",15.0,RUE,6622,DE MOUZAIA,75019.0,DI,169,,9.0,"23,58",,,,,,,,,1,2.0,24.0,2.0,
823850,17/01/2020,Vente,"400000,00",19.0,RUE,2960,DE LA DUEE,75020.0,AS,257,,5054.0,,,,,,,,,,1,3.0,0.0,0.0,
823851,17/01/2020,Vente,"400000,00",19.0,RUE,2960,DE LA DUEE,75020.0,AS,257,,4029.0,"53,42",4075.0,,,,,,,,2,2.0,53.0,3.0,
823852,20/01/2020,Vente,"290000,00",178.0,RUE,0833,DE BELLEVILLE,75020.0,AE,36,,201.0,,202.0,,203.0,,52.0,"20,88",,,4,2.0,28.0,2.0,
823853,31/01/2020,Vente,"650700,00",34.0,RUE,9005,DU SOLEIL,75020.0,AH,34,,524.0,"115,14",,,,,,,,,1,2.0,135.0,5.0,
823854,31/01/2020,Vente,"650700,00",13.0,RUE,1836,CHARLES FRIEDEL,75020.0,AH,34,,316.0,,,,,,,,,,1,3.0,0.0,0.0,
823855,21/01/2020,Vente,"180000,00",15.0,QUAI,6879,DE L OISE,75019.0,BH,45,,415.0,"21,29",75.0,,,,,,,,2,2.0,31.0,1.0,
823856,17/01/2020,Vente,"203000,00",100.0,RUE,0155,ALEXANDRE DUMAS,75020.0,DR,24,,33.0,,8.0,"16,61",,,,,,,2,2.0,19.0,1.0,
823857,22/01/2020,Vente,"27000,00",36.0,RUE,8333,DE ROMAINVILLE,75019.0,DW,1,,154.0,,,,,,,,,,1,3.0,0.0,0.0,
823858,22/01/2020,Vente,"27000,00",36.0,RUE,8333,DE ROMAINVILLE,75019.0,DW,1,,151.0,,,,,,,,,,1,3.0,0.0,0.0,
823859,27/01/2020,Vente,"965000,00",86.0,RUE,0626,DE BAGNOLET,75020.0,CX,70,,101.0,"94,62",103.0,,108.0,,109.0,,110.0,,5,1.0,83.0,4.0,
823860,03/02/2020,Vente,"337300,00",32.0,RUE,1063,DES BOIS,75019.0,DV,52,,159.0,,18.0,"51,81",,,,,,,2,2.0,52.0,3.0,
823861,05/02/2020,Vente,"345000,00",59.0,RUE,9802,DES VIGNOLES,75020.0,DR,59,,16.0,"33,11",17.0,,,,,,,,2,2.0,35.0,2.0,
823862,05/02/2020,Vente,"747000,00",118.0,AV,4903,JEAN JAURES,75019.0,CT,7,,462.0,,,,,,,,,,1,3.0,0.0,0.0,
823863,05/02/2020,Vente,"747000,00",118.0,AV,4903,JEAN JAURES,75019.0,CT,7,,1196.0,,2577.0,"86,79",,,,,,,2,2.0,86.0,4.0,
823864,31/01/2020,Vente,"1078000,00",29.0,RUE,7508,DE LA PLAINE,75020.0,DX,86,,56.0,,,,,,,,,,1,2.0,116.0,5.0,
823865,28/01/2020,Vente,"150000,00",144.0,RUE,0610,D AVRON,75020.0,DY,51,,54.0,"14,61",,,,,,,,,1,2.0,17.0,1.0,
823866,31/01/2020,Vente,"3500,00",62.0,RUE,8241,RIQUET,75019.0,AD,10,,52.0,,,,,,,,,,1,2.0,96.0,3.0,
823867,09/01/2020,Vente,"384521,00",257.0,RUE,0833,DE BELLEVILLE,75019.0,DW,66,,5.0,"42,95",,,,,,,,,1,2.0,52.0,3.0,
823868,24/01/2020,Vente,"406000,00",20.0,RUE,5976,MANIN,75019.0,DH,20,,351.0,,,,,,,,,,1,3.0,0.0,0.0,
823869,24/01/2020,Vente,"406000,00",20.0,RUE,5976,MANIN,75019.0,DH,20,,125.0,,427.0,"40,17",,,,,,,2,2.0,42.0,2.0,
823870,05/02/2020,Vente,"220000,00",139.0,RUE,7904,DES PYRENEES,75020.0,CX,52,,224.0,"30,47",413.0,,,,,,,,2,2.0,30.0,1.0,
823871,07/02/2020,Vente,"205000,00",85.0,AV,3933,GAMBETTA,75020.0,CE,32,,23.0,"21,57",,,,,,,,,1,2.0,20.0,2.0,
823872,05/02/2020,Vente,"18500,00",2.0,RUE,0067,ADOLPHE MILLE,75019.0,CR,24,,232.0,,,,,,,,,,1,3.0,0.0,0.0,
823873,30/01/2020,Vente,"188000,00",94.0,RUE,6980,DE L OURCQ,75019.0,BN,10,,2.0,,,,,,,,,,1,2.0,29.0,1.0,
823874,30/01/2020,Vente,"188000,00",94.0,RUE,6980,DE L OURCQ,75019.0,BN,10,,16.0,,,,,,,,,,1,2.0,40.0,2.0,
823875,29/01/2020,Vente,"385000,00",21.0,RUE,2443,DE CRIMEE,75019.0,DZ,121,,83.0,,,,,,,,,,1,3.0,0.0,0.0,
823876,29/01/2020,Vente,"385000,00",21.0,RUE,2443,DE CRIMEE,75019.0,DZ,121,,46.0,,,,,,,,,,1,2.0,36.0,2.0,
823877,31/01/2020,Vente,"13000,00",67.0,RUE,8503,SAINT BLAISE,75020.0,CZ,21,,320.0,,,,,,,,,,1,3.0,0.0,0.0,
823878,06/02/2020,Vente,"30000,00",47.0,RUE,6236,DE MEAUX,75019.0,AT,55,,218.0,,,,,,,,,,1,3.0,0.0,0.0,
823879,07/02/2020,Vente,"1278000,00",8.0,RUE,3388,ETIENNE DOLET,75020.0,AN,76,,,,,,,,,,,,0,4.0,220.0,0.0,110.0
823880,14/01/2020,Vente,"924300,00",83.0,RUE,6980,DE L OURCQ,75019.0,AL,1,,609.0,,808.0,,,,,,,,2,4.0,190.0,0.0,
823881,14/01/2020,Vente,"924300,00",62.0,RUE,0415,ARCHEREAU,75019.0,AL,1,,1687.0,,,,,,,,,,1,4.0,8.0,0.0,
823882,14/01/2020,Vente,"924300,00",62.0,RUE,0415,ARCHEREAU,75019.0,AL,1,,1676.0,,,,,,,,,,1,4.0,8.0,0.0,
823883,14/01/2020,Vente,"356600,00",3.0,RUE,9171,DE TANGER,75019.0,AA,55,,209.0,"34,88",232.0,,,,,,,,2,2.0,36.0,2.0,
823884,31/01/2020,Vente,"435000,00",59.0,RUE,8603,SAINT FARGEAU,75020.0,AX,15,,165.0,,,,,,,,,,1,3.0,0.0,0.0,
823885,31/01/2020,Vente,"435000,00",59.0,RUE,8603,SAINT FARGEAU,75020.0,AX,15,,250.0,,66.0,"46,33",,,,,,,2,2.0,46.0,2.0,
823886,06/02/2020,Vente,"342000,00",126.0,RUE,0610,D AVRON,75020.0,DY,43,,4.0,"40,04",8.0,,,,,,,,2,2.0,38.0,3.0,
823887,07/02/2020,Vente,"201000,00",76.0,RUE,6039,DE LA MARE,75020.0,AK,79,,5.0,"18,03",,,,,,,,,1,2.0,20.0,1.0,
823888,04/02/2020,Vente,"614000,00",114.0,RUE,0517,D AUBERVILLIERS,75019.0,AE,1,,2539.0,,758.0,,848.0,,,,,,3,2.0,86.0,4.0,
823889,04/02/2020,Vente,"614000,00",114.0,RUE,0517,D AUBERVILLIERS,75019.0,AE,1,,2539.0,,,,,,,,,,1,3.0,0.0,0.0,
823890,06/02/2020,Vente,"171000,00",77.0,AV,4903,JEAN JAURES,75019.0,AW,19,,301.0,"18,21",305.0,,,,,,,,2,2.0,18.0,1.0,
823891,21/01/2020,Vente,"290000,00",85.0,RUE,0626,DE BAGNOLET,75020.0,CO,74,,8.0,"27,36",,,,,,,,,1,2.0,20.0,1.0,
823892,31/01/2020,Vente,"27000,00",67.0,RUE,8503,SAINT BLAISE,75020.0,CZ,21,,256.0,,,,,,,,,,1,3.0,0.0,0.0,
823893,31/01/2020,Vente,"27000,00",67.0,RUE,8503,SAINT BLAISE,75020.0,CZ,21,,283.0,,,,,,,,,,1,3.0,0.0,0.0,
823894,21/01/2020,Vente,"775000,00",92.0,RUE,0517,D AUBERVILLIERS,75019.0,AC,24,,29.0,,4.0,"102,84",,,,,,,2,2.0,101.0,4.0,
823895,03/02/2020,Vente,"120000,00",82.0,AV,3659,DE FLANDRE,75019.0,AO,89,,30.0,"19,94",,,,,,,,,1,2.0,23.0,1.0,
823896,03/02/2020,Vente,"240000,00",137.0,AV,4903,JEAN JAURES,75019.0,AZ,38,,5.0,"41,50",,,,,,,,,1,4.0,100.0,0.0,
823897,11/02/2020,Vente,"550000,00",29.0,RUE,3625,FESSART,75019.0,EB,103,,134.0,"63,70",,,,,,,,,1,2.0,63.0,2.0,
823898,21/01/2020,Vente,"340000,00",90.0,RUE,6980,DE L OURCQ,75019.0,BN,14,,269.0,,52.0,"59,73",61.0,,,,,,3,2.0,64.0,3.0,
823899,27/01/2020,Vente,"380000,00",11.0,RUE,5404,LAUZIN,75019.0,EE,17,,1.0,"51,95",70.0,,,,,,,,2,2.0,53.0,2.0,
823900,27/01/2020,Vente,"380000,00",61.0,AV,8978,SIMON BOLIVAR,75019.0,EE,17,,335.0,,,,,,,,,,1,3.0,0.0,0.0,
823901,21/01/2020,Vente,"440000,00",12.0,RUE,3011,DUPONT DE L EURE,75020.0,CD,55,,15.0,"80,14",35.0,,,,,,,,2,2.0,75.0,3.0,
823902,12/02/2020,Vente,"465000,00",143.0,RUE,5976,MANIN,75019.0,CX,46,,57.0,"97,61",,,,,,,,,1,4.0,98.0,0.0,
823903,04/02/2020,Vente,"614000,00",22.0,RUE,8180,DE LA REUNION,75020.0,DP,36,,34.0,"71,26",98.0,,,,,,,,2,2.0,75.0,3.0,
823904,27/01/2020,Vente,"30000,00",20.0,RUE,0355,D ANNAM,75020.0,CC,37,,51.0,,,,,,,,,,1,3.0,0.0,0.0,
823905,07/02/2020,Vente,"19000,00",27.0,RUE,0626,DE BAGNOLET,75020.0,CT,134,,169.0,,,,,,,,,,1,3.0,0.0,0.0,
823906,20/01/2020,Vente,"250000,00",72.0,QUAI,5732,DE LA LOIRE,75019.0,AY,3,,172.0,,78.0,"25,90",,,,,,,2,2.0,26.0,1.0,
823907,20/01/2020,Vente,"250000,00",72.0,QUAI,5732,DE LA LOIRE,75019.0,AY,3,,314.0,,,,,,,,,,1,3.0,0.0,0.0,
823908,28/01/2020,Vente,"265000,00",11.0,RUE,8603,SAINT FARGEAU,75020.0,AS,106,,8.0,"27,97",,,,,,,,,1,2.0,27.0,1.0,
823909,24/01/2020,Vente,"206000,00",18.0,RUE,5612,LESAGE,75020.0,AA,73,,103.0,,,,,,,,,,1,2.0,20.0,1.0,
823910,30/01/2020,Vente,"21000,00",29.0,RUE,1195,BOURET,75019.0,AT,20,,170.0,,,,,,,,,,1,3.0,0.0,0.0,
823911,21/01/2020,Vente,"715200,00",98.0,RUE,4287,DES GRANDS CHAMPS,75020.0,DY,81,,35.0,,,,,,,,,,1,3.0,0.0,0.0,
823912,21/01/2020,Vente,"715200,00",98.0,RUE,4287,DES GRANDS CHAMPS,75020.0,DY,81,,54.0,,86.0,"90,23",,,,,,,2,2.0,89.0,4.0,
823913,06/02/2020,Vente,"692000,00",29.0,RUE,7508,DE LA PLAINE,75020.0,DX,86,,113.0,,,,,,,,,,1,3.0,0.0,0.0,
823914,06/02/2020,Vente,"692000,00",29.0,RUE,7508,DE LA PLAINE,75020.0,DX,86,,48.0,,,,,,,,,,1,2.0,65.0,3.0,
823915,22/01/2020,Vente,"136800,00",60.0,RUE,4510,HAXO,75020.0,AY,7,,9.0,"12,19",,,,,,,,,1,2.0,11.0,1.0,
823916,06/02/2020,Vente,"660000,00",279.0,RUE,7904,DES PYRENEES,75020.0,BV,64,,66.0,,69.0,,,,,,,,2,2.0,80.0,4.0,
823917,06/02/2020,Vente,"660000,00",279.0,RUE,7904,DES PYRENEES,75020.0,BV,64,,27.0,,,,,,,,,,1,3.0,0.0,0.0,
823918,24/01/2020,Vente,"104000,00",15.0,RUE,9839,DE LA VILLETTE,75019.0,EB,79,,106.0,,72.0,,,,,,,,2,2.0,24.0,2.0,
823919,05/02/2020,Vente,"610000,00",4.0,RUE,6257,MELINGUE,75019.0,EB,53,,18.0,"55,60",43.0,,,,,,,,2,2.0,56.0,2.0,
823920,31/01/2020,Vente,"610000,00",67.0,RUE,4287,DES GRANDS CHAMPS,75020.0,DX,42,,171.0,,,,,,,,,,1,4.0,12.0,0.0,
823921,31/01/2020,Vente,"610000,00",67.0,RUE,4287,DES GRANDS CHAMPS,75020.0,DX,42,,132.0,"81,61",,,,,,,,,1,2.0,80.0,3.0,
823922,12/02/2020,Vente,"230000,00",18.0,RUE,5281,LALLY TOLLENDAL,75019.0,AV,49,,110.0,,21.0,"25,80",,,,,,,2,2.0,26.0,2.0,
823923,23/01/2020,Vente,"620000,00",80.0,RUE,5976,MANIN,75019.0,CX,11,,11.0,"84,10",111.0,,,,,,,,2,2.0,89.0,5.0,
823924,06/02/2020,Vente,"460000,00",11.0,VC,X309,H 19,75019.0,EB,88,,6.0,"36,95",,,,,,,,,1,2.0,40.0,1.0,
823925,29/01/2020,Vente,"275000,00",178.0,BD,9838,DE LA VILLETTE,75019.0,AT,68,,122.0,"26,84",,,,,,,,,1,2.0,35.0,2.0,
823926,22/01/2020,Vente,"1456000,00",6.0,VLA,2467,CRONSTADT,75019.0,DI,433,,,,,,,,,,,,0,1.0,102.0,6.0,148.0
823927,27/01/2020,Vente,"249100,00",62.0,RUE,7504,PIXERECOURT,75020.0,AT,19,,3039.0,,3078.0,"28,10",,,,,,,2,2.0,28.0,1.0,
823928,29/01/2020,Vente,"754000,00",142.0,AV,4903,JEAN JAURES,75019.0,CT,38,,20.0,"80,70",,,,,,,,,1,3.0,0.0,0.0,
823929,29/01/2020,Vente,"754000,00",142.0,AV,4903,JEAN JAURES,75019.0,CT,38,,20.0,"80,70",5.0,,,,,,,,2,2.0,82.0,4.0,
823930,31/01/2020,Vente,"435500,00",80.0,BD,0832,DE BELLEVILLE,75020.0,AM,244,,114.0,"108,55",503.0,,,,,,,,2,2.0,113.0,4.0,
823931,31/01/2020,Vente,"435500,00",80.0,BD,0832,DE BELLEVILLE,75020.0,AM,244,,527.0,,,,,,,,,,1,3.0,0.0,0.0,
823932,12/02/2020,Vente,"1417500,00",5.0,PAS,6480,DU MONTENEGRO,75019.0,DW,201,,,,,,,,,,,,0,1.0,97.0,4.0,167.0
823933,21/01/2020,Vente,"20000,00",63.0,RUE,8333,DE ROMAINVILLE,75019.0,DT,47,,58.0,,,,,,,,,,1,3.0,0.0,0.0,
823934,21/01/2020,Vente,"20000,00",63.0,RUE,8333,DE ROMAINVILLE,75019.0,DT,47,,59.0,,,,,,,,,,1,3.0,0.0,0.0,
823935,11/02/2020,Vente,"454750,00",25.0,RUE,2135,DU CLOS,75020.0,CY,81,,2.0,,38.0,"46,63",,,,,,,2,2.0,48.0,3.0,
823936,28/01/2020,Vente,"770000,00",67.0,RUE,4287,DES GRANDS CHAMPS,75020.0,DX,42,,130.0,"81,07",166.0,,,,,,,,2,2.0,87.0,3.0,
823937,30/01/2020,Vente,"325000,00",218.0,RUE,7904,DES PYRENEES,75020.0,CE,115,,2.0,"12,79",,,,,,,,,1,4.0,40.0,0.0,
823938,30/01/2020,Vente,"325000,00",218.0,RUE,7904,DES PYRENEES,75020.0,CE,115,,5.0,"12,14",,,,,,,,,1,4.0,12.0,0.0,
823939,10/02/2020,Vente,"415000,00",58.0,RUE,9132,DU SURMELIN,75020.0,BN,9,,15.0,,9.0,"51,77",,,,,,,2,2.0,43.0,2.0,
823940,24/01/2020,Vente,"180000,00",38.0,AV,3933,GAMBETTA,75020.0,CK,38,,12.0,,6.0,"25,20",,,,,,,2,2.0,25.0,1.0,
823941,30/01/2020,Vente,"330000,00",39.0,CRS,9850,DE VINCENNES,75020.0,DV,21,,23.0,,64.0,"37,36",,,,,,,2,2.0,38.0,1.0,
823942,13/02/2020,Vente,"588000,00",14.0,RUE,7810,DU PRESSOIR,75020.0,AN,9,,611.0,"76,02",820.0,,,,,,,,2,2.0,76.0,4.0,
823943,04/02/2020,Vente,"575000,00",58.0,AV,8978,SIMON BOLIVAR,75019.0,EV,39,,22.0,"55,30",,,,,,,,,1,2.0,54.0,3.0,
823944,12/02/2020,Vente,"335000,00",19.0,RUE,4545,HENRI CHEVREAU,75020.0,AO,28,,59.0,,,,,,,,,,1,3.0,0.0,0.0,
823945,12/02/2020,Vente,"335000,00",19.0,RUE,4545,HENRI CHEVREAU,75020.0,AO,28,,13.0,"36,85",,,,,,,,,1,2.0,38.0,2.0,
823946,03/02/2020,Vente,"20000,00",4.0,PAS,6259,DE MELUN,75019.0,AV,111,,174.0,,,,,,,,,,1,3.0,0.0,0.0,
823947,11/02/2020,Vente,"260000,00",121.0,AV,3933,GAMBETTA,75020.0,CD,76,,1.0,,,,,,,,,,1,4.0,48.0,0.0,
823948,31/01/2020,Vente,"465000,00",30.0,RUE,1063,DES BOIS,75019.0,DV,52,,237.0,,96.0,"52,03",,,,,,,2,2.0,52.0,3.0,
823949,24/01/2020,Vente,"270000,00",144.0,AV,3659,DE FLANDRE,75019.0,BI,20,,126.0,"34,40",136.0,,,,,,,,2,2.0,36.0,2.0,
823950,10/02/2020,Vente,"619000,00",45.0,RUE,6236,DE MEAUX,75019.0,AT,100,,48.0,,51.0,,63.0,"57,61",66.0,,,,4,2.0,58.0,3.0,
823951,10/02/2020,Vente,"830110,00",11.0,RUE,8180,DE LA REUNION,75020.0,DP,29,,319.0,,,,,,,,,,1,3.0,0.0,0.0,
823952,10/02/2020,Vente,"830110,00",52.0,RUE,4452,DES HAIES,75020.0,DP,29,,158.0,,159.0,,412.0,"93,98",,,,,3,2.0,94.0,3.0,
823953,07/02/2020,Vente,"20000,00",55.0,AV,4903,JEAN JAURES,75019.0,AW,7,,343.0,,,,,,,,,,1,3.0,0.0,0.0,
823954,28/01/2020,Vente,"299000,00",74.0,AV,4903,JEAN JAURES,75019.0,AX,54,,122.0,"36,01",123.0,,,,,,,,2,2.0,36.0,2.0,
823955,07/02/2020,Vente,"17000,00",51.0,RUE,3394,ETIENNE MAREY,75020.0,BM,44,,155.0,,,,,,,,,,1,3.0,0.0,0.0,
823956,06/02/2020,Vente,"6400000,00",5.0,RUE,1390,BURNOUF,75019.0,EW,9,,,,,,,,,,,,0,2.0,23.0,2.0,190.0
823957,06/02/2020,Vente,"6400000,00",5.0,RUE,1390,BURNOUF,75019.0,EW,9,,,,,,,,,,,,0,2.0,25.0,2.0,190.0
823958,06/02/2020,Vente,"6400000,00",5.0,RUE,1390,BURNOUF,75019.0,EW,9,,,,,,,,,,,,0,2.0,25.0,2.0,190.0
823959,06/02/2020,Vente,"6400000,00",5.0,RUE,1390,BURNOUF,75019.0,EW,9,,,,,,,,,,,,0,2.0,25.0,2.0,190.0
823960,06/02/2020,Vente,"6400000,00",5.0,RUE,1390,BURNOUF,75019.0,EW,9,,,,,,,,,,,,0,2.0,25.0,2.0,190.0
823961,06/02/2020,Vente,"6400000,00",5.0,RUE,1390,BURNOUF,75019.0,EW,9,,,,,,,,,,,,0,2.0,25.0,2.0,190.0
823962,06/02/2020,Vente,"6400000,00",5.0,RUE,1390,BURNOUF,75019.0,EW,9,,,,,,,,,,,,0,2.0,25.0,2.0,190.0
823963,06/02/2020,Vente,"6400000,00",5.0,RUE,1390,BURNOUF,75019.0,EW,9,,,,,,,,,,,,0,2.0,25.0,2.0,190.0
823964,06/02/2020,Vente,"6400000,00",5.0,RUE,1390,BURNOUF,75019.0,EW,9,,,,,,,,,,,,0,2.0,25.0,1.0,190.0
823965,06/02/2020,Vente,"6400000,00",5.0,RUE,1390,BURNOUF,75019.0,EW,9,,,,,,,,,,,,0,2.0,25.0,2.0,190.0
823966,06/02/2020,Vente,"6400000,00",5.0,RUE,1390,BURNOUF,75019.0,EW,9,,,,,,,,,,,,0,2.0,25.0,2.0,190.0
823967,06/02/2020,Vente,"6400000,00",5.0,RUE,1390,BURNOUF,75019.0,EW,9,,,,,,,,,,,,0,2.0,25.0,2.0,190.0
823968,06/02/2020,Vente,"6400000,00",5.0,RUE,1390,BURNOUF,75019.0,EW,9,,,,,,,,,,,,0,2.0,25.0,2.0,190.0
823969,06/02/2020,Vente,"6400000,00",5.0,RUE,1390,BURNOUF,75019.0,EW,9,,,,,,,,,,,,0,2.0,50.0,3.0,190.0
823970,06/02/2020,Vente,"6400000,00",5.0,RUE,1390,BURNOUF,75019.0,EW,9,,,,,,,,,,,,0,2.0,25.0,2.0,190.0
823971,06/02/2020,Vente,"6400000,00",5.0,RUE,1390,BURNOUF,75019.0,EW,9,,,,,,,,,,,,0,2.0,20.0,1.0,190.0
823972,06/02/2020,Vente,"6400000,00",5.0,RUE,1390,BURNOUF,75019.0,EW,9,,,,,,,,,,,,0,2.0,23.0,2.0,190.0
823973,06/02/2020,Vente,"6400000,00",5.0,RUE,1390,BURNOUF,75019.0,EW,9,,,,,,,,,,,,0,2.0,25.0,2.0,190.0
823974,06/02/2020,Vente,"6400000,00",5.0,RUE,1390,BURNOUF,75019.0,EW,9,,,,,,,,,,,,0,2.0,25.0,2.0,190.0
823975,06/02/2020,Vente,"6400000,00",5.0,RUE,1390,BURNOUF,75019.0,EW,9,,,,,,,,,,,,0,2.0,50.0,3.0,190.0
823976,06/02/2020,Vente,"6400000,00",5.0,RUE,1390,BURNOUF,75019.0,EW,9,,,,,,,,,,,,0,2.0,25.0,2.0,190.0
823977,06/02/2020,Vente,"6400000,00",5.0,RUE,1390,BURNOUF,75019.0,EW,9,,,,,,,,,,,,0,2.0,25.0,2.0,190.0
823978,06/02/2020,Vente,"6400000,00",5.0,RUE,1390,BURNOUF,75019.0,EW,9,,,,,,,,,,,,0,2.0,50.0,3.0,190.0
823979,06/02/2020,Vente,"6400000,00",5.0,RUE,1390,BURNOUF,75019.0,EW,9,,,,,,,,,,,,0,2.0,25.0,2.0,190.0
823980,06/02/2020,Vente,"6400000,00",5.0,RUE,1390,BURNOUF,75019.0,EW,9,,,,,,,,,,,,0,2.0,25.0,2.0,190.0
823981,14/02/2020,Vente,"565000,00",22.0,RUE,5976,MANIN,75019.0,DH,22,,15.0,"54,86",,,,,,,,,1,2.0,52.0,3.0,
823982,28/01/2020,Vente,"590000,00",34.0,VLA,4220,GODIN,75020.0,CO,55,,,,,,,,,,,,0,4.0,57.0,0.0,52.0
823983,24/01/2020,Vente,"350000,00",17.0,RUE,5755,DE LORRAINE,75019.0,CT,3,,46.0,"40,96",77.0,,,,,,,,2,2.0,43.0,2.0,
823984,29/01/2020,Vente,"230000,00",1.0,RUE,3589,FERDINAND GAMBON,75020.0,DM,53,,18.0,"24,38",22.0,,,,,,,,2,2.0,21.0,1.0,
823985,10/02/2020,Vente,"312300,00",86.0,RUE,0610,D AVRON,75020.0,DX,29,,20.0,,6.0,"32,63",,,,,,,2,2.0,32.0,2.0,
823986,17/02/2020,Vente,"202000,00",36.0,RUE,5266,DE LAGNY,75020.0,DV,24,,18.0,"21,07",19.0,,,,,,,,2,2.0,22.0,2.0,
823987,04/02/2020,Vente,"460000,00",100.0,AV,3659,DE FLANDRE,75019.0,AN,2,,4.0,"66,20",,,,,,,,,1,2.0,53.0,3.0,
823988,07/02/2020,Vente,"340000,00",343.0,RUE,7904,DES PYRENEES,75020.0,AK,44,,19.0,"34,04",53.0,,,,,,,,2,2.0,33.0,2.0,
823989,20/01/2020,Vente,"13000,00",9.0,RUE,8349,DES RONDONNEAUX,75020.0,CL,157,,2220.0,,,,,,,,,,1,3.0,0.0,0.0,
823990,31/01/2020,Vente,"505000,00",50.0,RUE,6270,DE MENILMONTANT,75020.0,BW,15,,12.0,"55,33",30.0,,,,,,,,2,2.0,60.0,3.0,
823991,11/02/2020,Vente,"368000,00",271.0,RUE,0833,DE BELLEVILLE,75019.0,DW,54,,119.0,,296.0,"46,12",,,,,,,2,2.0,48.0,2.0,
823992,03/02/2020,Vente,"285000,00",10.0,RUE,2010,DE LA CHINE,75020.0,CD,98,,216.0,,53.0,"29,06",,,,,,,2,2.0,29.0,1.0,
823993,03/02/2020,Vente,"285000,00",10.0,RUE,2010,DE LA CHINE,75020.0,CD,98,,140.0,,,,,,,,,,1,3.0,0.0,0.0,
823994,29/01/2020,Vente,"275000,00",6.0,RUE,4853,JEAN BAPTISTE DUMAY,75020.0,AD,21,,20.0,"23,50",,,,,,,,,1,2.0,28.0,2.0,
823995,28/01/2020,Echange,"500000,00",1.0,RUE,3063,DUVERGIER,75019.0,AO,79,,4788.0,,,,,,,,,,1,3.0,0.0,0.0,
823996,28/01/2020,Echange,"500000,00",1.0,RUE,3063,DUVERGIER,75019.0,AO,79,,161.0,,4099.0,,,,,,,,2,2.0,95.0,5.0,
823997,28/01/2020,Vente,"910000,00",107.0,AV,8978,SIMON BOLIVAR,75019.0,ET,30,,1047.0,,1063.0,,,,,,,,2,2.0,98.0,5.0,
